ISO,Age,year,TEU,demolition price,TC rates,Scrapped
9249219,11.76180698,2013,1618,403,428,0
9232383,11.76180698,2013,2474,403,428,0
9251169,11.75906913,2013,915,403,428,0
9250957,11.75906913,2013,1060,403,428,0
9236482,11.75359343,2013,6350,403,428,0
9242649,11.75085558,2013,1678,403,428,0
9227778,11.74811773,2013,5618,403,428,0
9229831,11.74537988,2013,7506,403,428,0
9232101,11.74264203,2013,4389,403,428,0
9230309,11.73169062,2013,5610,403,428,0
9239850,11.73169062,2013,1641,403,428,0
9233636,11.72621492,2013,1572,403,428,0
9227302,11.72347707,2013,4112,403,428,0
9231781,11.71252567,2013,4992,403,428,0
9243239,11.70978782,2013,2524,403,428,0
9246401,11.68788501,2013,5618,403,428,0
9240328,11.68514716,2013,2764,403,428,0
9248095,11.68514716,2013,4389,403,428,0
9224348,11.66872005,2013,4253,403,428,0
9226932,11.6550308,2013,6402,403,428,0
9242572,11.6550308,2013,735,403,428,0
9250983,11.65229295,2013,6402,403,428,0
9231248,11.6495551,2013,5762,403,428,0
9238179,11.63312799,2013,2496,403,428,0
9236212,11.63039014,2013,1740,403,428,0
9255402,11.62765229,2013,707,403,428,0
9255529,11.61670089,2013,1078,403,428,0
9242285,11.60574949,2013,1223,403,428,0
9230311,11.59753593,2013,5610,403,428,0
9232395,11.59479808,2013,2474,403,428,0
9227314,11.59479808,2013,4112,403,428,0
9230488,11.58932238,2013,6402,403,428,0
9239886,11.58932238,2013,2496,403,428,0
9247302,11.58384668,2013,732,403,428,0
9216834,11.58384668,2013,698,403,428,0
9235531,11.58384668,2013,4658,403,428,0
9245756,11.58384668,2013,8648,403,428,0
9232113,11.57563313,2013,4389,403,428,0
9261449,11.57563313,2013,5908,403,428,0
9220861,11.57289528,2013,2207,403,428,0
9241322,11.57015743,2013,6332,403,428,0
9243241,11.56741958,2013,2524,403,428,0
9242584,11.56468172,2013,735,403,428,0
9236274,11.56468172,2013,1155,403,428,0
9244192,11.55099247,2013,686,403,428,0
9239733,11.54551677,2013,2452,403,428,0
9227015,11.54551677,2013,4253,403,428,0
9239862,11.54004107,2013,1641,403,428,0
9250995,11.54004107,2013,6402,403,428,0
9234379,11.53730322,2013,1102,403,428,0
9243162,11.53730322,2013,3237,403,428,0
9233648,11.51813826,2013,1572,403,428,0
9235098,11.51540041,2013,5551,403,428,0
9258715,11.51266256,2013,847,403,428,0
9234123,11.51266256,2013,2468,403,428,0
9238636,11.50992471,2013,1098,403,428,0
9242596,11.50444901,2013,735,403,428,0
9235581,11.50171116,2013,2824,403,428,0
9230490,11.50171116,2013,6402,403,428,0
9229336,11.50171116,2013,6178,403,428,0
9231793,11.4934976,2013,4992,403,428,0
9247950,11.49075975,2013,3323,403,428,0
9231250,11.4661191,2013,5990,403,428,0
9236511,11.46338125,2013,2764,403,428,0
9261451,11.46338125,2013,5576,403,428,0
9259393,11.43874059,2013,2607,403,428,0
9248112,11.43326489,2013,4404,403,428,0
9238181,11.43052704,2013,2496,403,428,0
9264233,11.42231348,2013,513,403,428,0
9232400,11.40314853,2013,2478,403,428,0
9239898,11.39767283,2013,2496,403,428,0
9227326,11.39767283,2013,4112,403,428,0
9276406,11.39493498,2013,1032,403,428,0
9242297,11.39493498,2013,1221,403,428,0
9262871,11.38672142,2013,1060,403,428,0
9251145,11.36481862,2013,720,403,428,0
9241449,11.35934292,2013,1550,403,428,0
9249221,11.35660507,2013,1618,403,428,0
9242651,11.35660507,2013,1678,403,428,0
9232773,11.34839151,2013,2732,403,428,0
9248124,11.33744011,2013,4404,403,428,0
9231808,11.33744011,2013,4839,403,428,0
9229348,11.33744011,2013,6178,403,428,0
9260536,11.33470226,2013,858,403,428,0
9236638,11.33196441,2013,2622,403,428,0
9216846,11.33196441,2013,698,403,428,0
9258727,11.33196441,2013,847,403,428,0
9267651,11.33196441,2013,5576,403,428,0
9245768,11.33196441,2013,8648,403,428,0
9232565,11.32375086,2013,4115,403,428,0
9227027,11.32375086,2013,4253,403,428,0
9242601,11.321013,2013,735,403,428,0
9231810,11.3100616,2013,4992,403,428,0
9231262,11.3045859,2013,5762,403,428,0
9227340,11.29637235,2013,4112,403,428,0
9237151,11.28542094,2013,4132,403,428,0
9234135,11.27173169,2013,2478,403,428,0
9252357,11.26899384,2013,2607,403,428,0
9255531,11.26625599,2013,1078,403,428,0
9242613,11.26625599,2013,735,403,428,0
9235103,11.26351814,2013,5551,403,428,0
9252981,11.26078029,2013,2524,403,428,0
9245677,11.25256674,2013,1118,403,428,0
9235816,11.24982888,2013,2478,403,428,0
9239903,11.24982888,2013,2496,403,428,0
9240873,11.24982888,2013,2602,403,428,0
9227338,11.24982888,2013,4112,403,428,0
9227039,11.24982888,2013,4253,403,428,0
9243174,11.24709103,2013,3237,403,428,0
9239874,11.23340178,2013,1641,403,428,0
9252254,11.23340178,2013,4389,403,428,0
9241190,11.22792608,2013,2824,403,428,0
9236286,11.21149897,2013,1145,403,428,0
9260902,11.21149897,2013,5928,403,428,0
9229843,11.21149897,2013,7506,403,428,0
9251846,11.20602327,2013,2460,403,428,0
9241281,11.20602327,2013,6332,403,428,0
9237084,11.20328542,2013,2226,403,428,0
9278985,11.19780972,2013,1032,403,428,0
9232412,11.19507187,2013,2474,403,428,0
9231822,11.17590691,2013,4992,403,428,0
9236523,11.16495551,2013,4444,403,428,0
9252773,11.16495551,2013,862,403,428,0
9250098,11.16495551,2013,966,403,428,0
9235543,11.16495551,2013,4544,403,428,0
9247730,11.16495551,2013,6492,403,428,0
9251157,11.15126626,2013,802,403,428,0
9245770,11.14579055,2013,8648,403,428,0
9139086,11.13483915,2013,1730,403,428,0
9225770,11.13483915,2013,2262,403,428,0
9252369,11.1156742,2013,2607,403,428,0
9248916,11.10746064,2013,1200,403,428,0
9243186,11.09650924,2013,3237,403,428,0
9252993,11.08829569,2013,2524,403,428,0
9246310,11.08829569,2013,2496,403,428,0
9266530,11.08281999,2013,862,403,428,0
9238686,11.08281999,2013,1209,403,428,0
9252266,11.08281999,2013,4389,403,428,0
9243306,11.07460643,2013,4132,403,428,0
9232577,11.07186858,2013,4115,403,428,0
9252230,11.06913073,2013,4713,403,428,0
9265574,11.05817933,2013,1118,403,428,0
9237096,11.05817933,2013,2226,403,428,0
9244207,11.04175222,2013,686,403,428,0
9235555,11.04175222,2013,4544,403,428,0
9232656,11.03901437,2013,1730,403,428,0
9235828,11.03080082,2013,2478,403,428,0
9244881,11.03080082,2013,4112,403,428,0
9232589,11.03080082,2013,4115,403,428,0
9236224,11.02258727,2013,1740,403,428,0
9252242,11.01163587,2013,4713,403,428,0
9236042,11.00342231,2013,2681,403,428,0
9235593,10.99726232,2013,2824,403,428,0
9249233,10.99726232,2013,1618,403,428,0
9275361,10.99726232,2013,2762,403,428,0
9243198,10.99726232,2013,3237,403,428,0
9260914,10.99726232,2013,5928,403,428,0
9244922,10.99726232,2013,6420,403,428,0
9155391,10.99452464,2013,1740,403,428,0
9264219,10.98357392,2013,639,403,428,0
9235567,10.98357392,2013,4544,403,428,0
9241293,10.96167247,2013,6332,403,428,0
9252797,10.95072175,2013,862,403,428,0
9264245,10.93977103,2013,513,403,428,0
9233832,10.92608263,2013,4253,403,428,0
9225782,10.91239423,2013,2226,403,428,0
9235608,10.91239423,2013,1102,403,428,0
9270440,10.91239423,2013,5668,403,428,0
9247742,10.91239423,2013,6492,403,428,0
9251688,10.89870582,2013,6732,403,428,0
9259630,10.89596814,2013,515,403,428,0
9219379,10.89596814,2013,3091,403,428,0
9265598,10.8877551,2013,1114,403,428,0
9264714,10.87680438,2013,660,403,428,0
9233844,10.86859134,2013,4253,403,428,0
9266542,10.86585366,2013,868,403,428,0
9243203,10.86311598,2013,3237,403,428,0
9234331,10.84942758,2013,5668,403,428,0
9264726,10.84121453,2013,657,403,428,0
9246322,10.83847685,2013,2496,403,428,0
9245689,10.83026381,2013,1118,403,428,0
9260419,10.83026381,2013,8272,403,428,0
9252785,10.82205077,2013,862,403,428,0
9272981,10.81931309,2013,1098,403,428,0
9233856,10.81931309,2013,4253,403,428,0
9261815,10.80836237,2013,2524,403,428,0
9248136,10.78646093,2013,5932,403,428,0
9238753,10.78372325,2013,4253,403,428,0
9216858,10.77003484,2013,698,403,428,0
9261712,10.77003484,2013,4578,403,428,0
9259379,10.76729716,2013,2450,403,428,0
9229855,10.76729716,2013,7506,403,428,0
9252802,10.76455948,2013,862,403,428,0
9248928,10.7618218,2013,1200,403,428,0
9253296,10.75360876,2013,3963,403,428,0
9244934,10.75087108,2013,6420,403,428,0
9254848,10.75087108,2013,5680,403,428,0
9265586,10.75087108,2013,1118,403,428,0
9238698,10.75087108,2013,1209,403,428,0
9256377,10.75087108,2013,1740,403,428,0
9241205,10.7481334,2013,2824,403,428,0
9219381,10.72896964,2013,3091,403,428,0
9264207,10.72623196,2013,513,403,428,0
9275373,10.70980587,2013,2762,403,428,0
9251365,10.70980587,2013,4646,403,428,0
9251690,10.70980587,2013,6732,403,428,0
9238765,10.70706819,2013,4253,403,428,0
9247754,10.69611747,2013,6492,403,428,0
9277383,10.68790443,2013,822,403,428,0
9259642,10.67695371,2013,515,403,428,0
9243394,10.67421603,2013,8063,403,428,0
9261827,10.66874067,2013,2526,403,428,0
9264221,10.66874067,2013,639,403,428,0
9256365,10.66874067,2013,1740,403,428,0
9253301,10.66874067,2013,3963,403,428,0
9270452,10.66874067,2013,5668,403,428,0
9248148,10.65505226,2013,6078,403,428,0
9238777,10.63862618,2013,4253,403,428,0
9241451,10.62767546,2013,2478,403,428,0
9253739,10.61946242,2013,4402,403,428,0
9259381,10.61672474,2013,2483,403,428,0
9275385,10.61672474,2013,2762,403,428,0
9277395,10.61398706,2013,822,403,428,0
9248930,10.61124938,2013,1200,403,428,0
9251614,10.60303634,2013,3028,403,428,0
9260421,10.59756098,2013,8272,403,428,0
9259824,10.58387257,2013,1118,403,428,0
9275397,10.58387257,2013,2762,403,428,0
9234343,10.58387257,2013,5668,403,428,0
9247766,10.58387257,2013,6492,403,428,0
9261889,10.58113489,2013,2260,403,428,0
9253727,10.57839721,2013,4402,403,428,0
9266102,10.57018417,2013,1620,403,428,0
9248150,10.55923345,2013,5752,403,428,0
9244946,10.55649577,2013,6420,403,428,0
9251377,10.55649577,2013,4646,403,428,0
9278909,10.55375809,2013,1080,403,428,0
9261891,10.54006969,2013,2260,403,428,0
9256755,10.53733201,2013,6402,403,428,0
9261906,10.51543056,2013,2260,403,428,0
9261724,10.51543056,2013,4578,403,428,0
9277400,10.51269288,2013,822,403,428,0
9276341,10.50721752,2013,707,403,428,0
9225794,10.50447984,2013,2207,403,428,0
9243409,10.50447984,2013,8063,403,428,0
9264738,10.50447984,2013,660,403,428,0
9256406,10.50447984,2013,1581,403,428,0
9251705,10.50447984,2013,6732,403,428,0
9236444,10.50174216,2013,1730,403,428,0
9259408,10.50174216,2013,2607,403,428,0
9253002,10.50174216,2013,2824,403,428,0
9261918,10.4962668,2013,2260,403,428,0
9248162,10.4825784,2013,5752,403,428,0
9273923,10.47710304,2013,2532,403,428,0
9238789,10.47710304,2013,4253,403,428,0
9244130,10.47162768,2013,2831,403,428,0
9267637,10.47162768,2013,6492,403,428,0
9241463,10.45520159,2013,2478,403,428,0
9249245,10.43603783,2013,1618,403,428,0
9253741,10.43603783,2013,4402,403,428,0
9219393,10.43330015,2013,3091,403,428,0
9235579,10.42508711,2013,4544,403,428,0
9266114,10.42234943,2013,1620,403,428,0
9277412,10.41687407,2013,822,403,428,0
9264740,10.40044798,2013,657,403,428,0
9253014,10.38675958,2013,2824,403,428,0
9248942,10.38128422,2013,1200,403,428,0
9251389,10.36485814,2013,4646,403,428,0
9251626,10.33474365,2013,3028,403,428,0
9262118,10.33474365,2013,4051,403,428,0
9251717,10.33200597,2013,6732,403,428,0
9241475,10.32105525,2013,2478,403,428,0
9287687,10.32105525,2013,822,403,428,0
9260433,10.32105525,2013,8272,403,428,0
9253026,10.31284221,2013,2824,403,428,0
9238791,10.31284221,2013,4253,403,428,0
9273947,10.30462917,2013,2532,403,428,0
9264752,10.29367845,2013,660,403,428,0
9275634,10.29094077,2013,5059,403,428,0
9266126,10.28546541,2013,1620,403,428,0
9256418,10.27451468,2013,1581,403,428,0
9261736,10.271777,2013,4578,403,428,0
9275646,10.25261324,2013,5059,403,428,0
9234355,10.25261324,2013,5668,403,428,0
9283007,10.24987556,2013,2478,403,428,0
9291054,10.24987556,2013,258,403,428,0
9255749,10.24987556,2013,750,403,428,0
9259836,10.24987556,2013,1118,403,428,0
9232632,10.24987556,2013,1728,403,428,0
9270464,10.24987556,2013,5668,403,428,0
9287699,10.24713788,2013,822,403,428,0
9267649,10.2444002,2013,6492,403,428,0
9235610,10.23618716,2013,1102,403,428,0
9275024,10.20881035,2013,2556,403,428,0
9275036,10.18964659,2013,2556,403,428,0
9270816,10.18690891,2013,1858,403,428,0
9252541,10.17869587,2013,6732,403,428,0
9248954,10.17322051,2013,1200,403,428,0
9287704,10.16774515,2013,822,403,428,0
9255751,10.16500747,2013,1000,403,428,0
9264764,10.15953211,2013,657,403,428,0
9273959,10.14858138,2013,2532,403,428,0
9253038,10.14036834,2013,2824,403,428,0
9251391,10.13489298,2013,4646,403,428,0
9292943,10.1321553,2013,707,403,428,0
9262704,10.1321553,2013,6492,403,428,0
9219408,10.12941762,2013,3091,403,428,0
9260445,10.1184669,2013,8272,403,428,0
9275048,10.11572922,2013,2556,403,428,0
9256389,10.11299154,2013,1740,403,428,0
9262132,10.10204082,2013,4051,403,428,0
9248667,10.10204082,2013,2586,403,428,0
9275971,10.10204082,2013,6402,403,428,0
9241487,10.09109009,2013,2478,403,428,0
9283150,10.09109009,2013,710,403,428,0
9251638,10.08287705,2013,3028,403,428,0
9288394,10.08013937,2013,5928,403,428,0
9238806,10.07466401,2013,4253,403,428,0
9236535,10.06371329,2013,4444,403,428,0
9264776,10.06097561,2013,660,403,428,0
9217371,10.05550025,2013,192,403,428,0
9283019,10.03633649,2013,2478,403,428,0
9246346,10.03359881,2013,2496,403,428,0
9287716,10.03086112,2013,822,403,428,0
9235622,10.02538576,2013,1102,403,428,0
9261748,10.01169736,2013,4578,403,428,0
9252553,10.006222,2013,6732,403,428,0
9243590,10.00348432,2013,2681,403,428,0
9255737,9.997262524,2013,750,403,428,0
9255763,9.997262524,2013,750,403,428,0
9275050,9.978100192,2013,2556,403,428,0
9234367,9.978100192,2013,5668,403,428,0
9251999,9.958937859,2013,8063,403,428,0
9303675,9.945250479,2013,239,403,428,0
9273961,9.912400766,2013,2532,403,428,0
9237486,9.912400766,2013,3091,403,428,0
9286449,9.90966329,2013,858,403,428,0
9262716,9.904188338,2013,6492,403,428,0
9270830,9.887763482,2013,1858,403,428,0
9288409,9.887763482,2013,5928,403,428,0
9275062,9.885026006,2013,2556,403,428,0
9262144,9.874076102,2013,4051,403,428,0
9267936,9.865863674,2013,4648,403,428,0
9278143,9.863126198,2013,5059,403,428,0
9283162,9.860388722,2013,710,403,428,0
9246566,9.860388722,2013,868,403,428,0
9256391,9.849438817,2013,1740,403,428,0
9274202,9.846701341,2013,1860,403,428,0
9252008,9.843963865,2013,8063,403,428,0
9252565,9.843963865,2013,6732,403,428,0
9283693,9.841226389,2013,2556,403,428,0
9278088,9.833013961,2013,5551,403,428,0
9270476,9.827539009,2013,5668,403,428,0
9243605,9.822064057,2013,2681,403,428,0
9280809,9.822064057,2013,4132,403,428,0
9256212,9.808376677,2013,4300,403,428,0
9246530,9.802901725,2013,862,403,428,0
9278105,9.794689296,2013,4253,403,428,0
9278155,9.786476868,2013,5059,403,428,0
9296987,9.775526964,2013,707,403,428,0
9283021,9.76457706,2013,2478,403,428,0
9246542,9.76457706,2013,868,403,428,0
9310501,9.761839584,2013,208,403,428,0
9262120,9.756364632,2013,4051,403,428,0
9292436,9.756364632,2013,1223,403,428,0
9280598,9.75088968,2013,5782,403,428,0
9293557,9.75088968,2013,831,403,428,0
9279965,9.748152204,2013,4900,403,428,0
9260457,9.745414728,2013,8272,403,428,0
9267156,9.731727347,2013,5576,403,428,0
9256470,9.715302491,2013,8063,403,428,0
9296456,9.712565015,2013,556,403,428,0
9281267,9.712565015,2013,5059,403,428,0
9291339,9.704352587,2013,915,403,428,0
9283708,9.698877635,2013,2556,403,428,0
9298612,9.696140159,2013,657,403,428,0
9280835,9.696140159,2013,4814,403,428,0
9243617,9.676977826,2013,2681,403,428,0
9282273,9.671502874,2013,1860,403,428,0
9246554,9.671502874,2013,868,403,428,0
9252577,9.671502874,2013,6732,403,428,0
9284142,9.668765398,2013,2478,403,428,0
9255775,9.668765398,2013,750,403,428,0
9278117,9.668765398,2013,4253,403,428,0
9280603,9.655078018,2013,5782,403,428,0
9298997,9.652340542,2013,5576,403,428,0
9280847,9.649603066,2013,4814,403,428,0
9256482,9.638653162,2013,8063,403,428,0
9281279,9.622228306,2013,5059,403,428,0
9281346,9.614015877,2013,764,403,428,0
9279977,9.614015877,2013,4900,403,428,0
9278090,9.603065973,2013,5548,403,428,0
9297606,9.597591021,2013,862,403,428,0
9292448,9.597591021,2013,1208,403,428,0
9237498,9.592116069,2013,3091,403,428,0
9069657,9.592116069,2013,466,403,428,0
9293569,9.592116069,2013,831,403,428,0
9280811,9.592116069,2013,4132,403,428,0
9289180,9.583903641,2013,2096,403,428,0
9286774,9.583903641,2013,2556,403,428,0
9296468,9.581166165,2013,556,403,428,0
9304772,9.581166165,2013,5668,403,428,0
9282259,9.564741309,2013,5059,403,428,0
9280615,9.559266356,2013,5782,403,428,0
9295206,9.55652888,2013,4132,403,428,0
9283033,9.553791404,2013,2724,403,428,0
9282950,9.553791404,2013,5043,403,428,0
9280859,9.545578976,2013,4992,403,428,0
9282962,9.5428415,2013,5043,403,428,0
9297618,9.537366548,2013,862,403,428,0
9446893,9.534629072,2013,376,403,428,0
9286786,9.534629072,2013,2556,403,428,0
9263332,9.526416644,2013,3534,403,428,0
9296999,9.504516835,2013,707,403,428,0
9279989,9.482617027,2013,6720,403,428,0
9285976,9.482617027,2013,8468,403,428,0
9284154,9.479879551,2013,2724,403,428,0
9304784,9.479879551,2013,5668,403,428,0
9294800,9.468929647,2013,5548,403,428,0
9282261,9.466192171,2013,5059,403,428,0
9289051,9.460717219,2013,1740,403,428,0
9280861,9.449767315,2013,4992,403,428,0
9262728,9.444292362,2013,6492,403,428,0
9299513,9.441554886,2013,750,403,428,0
9297589,9.43881741,2013,1008,403,428,0
9297577,9.43881741,2013,1221,403,428,0
9280627,9.422392554,2013,5782,403,428,0
9283186,9.422392554,2013,5552,403,428,0
9299501,9.422392554,2013,750,403,428,0
9286231,9.422392554,2013,8238,403,428,0
9285677,9.419655078,2013,7488,403,428,0
9268538,9.419655078,2013,2831,403,428,0
9270804,9.419655078,2013,1858,403,428,0
9282168,9.414180126,2013,1102,403,428,0
9279214,9.386805365,2013,1016,403,428,0
9289192,9.386805365,2013,2096,403,428,0
9302437,9.386805365,2013,2478,403,428,0
9281358,9.384067889,2013,756,403,428,0
9282974,9.384067889,2013,5075,403,428,0
9290165,9.362168081,2013,1678,403,428,0
9260469,9.362168081,2013,8272,403,428,0
9287895,9.351218177,2013,5060,403,428,0
9280639,9.348480701,2013,5782,403,428,0
9270658,9.348480701,2013,2188,403,428,0
9308041,9.345743225,2013,831,403,428,0
9285988,9.343005749,2013,8468,403,428,0
9318905,9.329318368,2013,672,403,428,0
9305934,9.329318368,2013,707,403,428,0
9288904,9.326580892,2013,5040,403,428,0
9302449,9.30741856,2013,2478,403,428,0
9285653,9.285518752,2013,7488,403,428,0
9300659,9.285518752,2013,1221,403,428,0
9318761,9.282781276,2013,956,403,428,0
9256224,9.274568848,2013,4300,403,428,0
9280641,9.271831371,2013,5782,403,428,0
9304796,9.271831371,2013,5668,403,428,0
9292149,9.269093895,2013,4992,403,428,0
9286243,9.269093895,2013,8238,403,428,0
9237503,9.266356419,2013,3091,403,428,0
9297591,9.266356419,2013,868,403,428,0
9299020,9.249931563,2013,2478,403,428,0
9280653,9.236244183,2013,5782,403,428,0
9283198,9.208869422,2013,5552,403,428,0
9318929,9.192444566,2013,672,403,428,0
9255787,9.186969614,2013,750,403,428,0
9290177,9.181494662,2013,1678,403,428,0
9270828,9.178757186,2013,1858,403,428,0
9311830,9.17601971,2013,2478,403,428,0
9301433,9.17601971,2013,2556,403,428,0
9280665,9.173282234,2013,5782,403,428,0
9285689,9.170544758,2013,7488,403,428,0
9263344,9.170544758,2013,3534,403,428,0
9287900,9.170544758,2013,5060,403,428,0
9286255,9.170544758,2013,8238,403,428,0
9289063,9.167807282,2013,1740,403,428,0
9290945,9.165069806,2013,5527,403,428,0
9285990,9.159594854,2013,8468,403,428,0
9290529,9.156857377,2013,5028,403,428,0
9294379,9.145907473,2013,4045,403,428,0
9285691,9.143169997,2013,7488,403,428,0
9241918,9.137695045,2013,2763,403,428,0
9256315,9.132220093,2013,1402,403,428,0
9275103,9.115795237,2013,1200,403,428,0
9315020,9.104845333,2013,1008,403,428,0
9299331,9.099370381,2013,840,403,428,0
9304734,9.096632904,2013,2490,403,428,0
9292151,9.096632904,2013,4990,403,428,0
9292175,9.093895428,2013,4738,403,428,0
9286267,9.093895428,2013,8238,403,428,0
9299032,9.085683,2013,2478,403,428,0
9289207,9.082945524,2013,2096,403,428,0
9294018,9.082945524,2013,2478,403,428,0
9292242,9.074733096,2013,4738,403,428,0
9286009,9.074733096,2013,8468,403,428,0
9282170,9.066520668,2013,1096,403,428,0
9287912,9.055570764,2013,5060,403,428,0
9315032,9.04462086,2013,868,403,428,0
9289922,9.04462086,2013,8450,403,428,0
9340051,9.041883384,2013,80,403,428,0
9287792,9.036408431,2013,812,403,428,0
9294381,9.036408431,2013,4045,403,428,0
9311842,9.028196003,2013,2478,403,428,0
9292254,9.028196003,2013,4738,403,428,0
9306249,9.025458527,2013,1118,403,428,0
9248679,9.025458527,2013,2586,403,428,0
9305001,9.022721051,2013,2702,403,428,0
9285665,9.019983575,2013,7847,403,428,0
9329564,9.019983575,2013,698,403,428,0
9319868,9.006296195,2013,750,403,428,0
9246683,8.997261941,2013,3091,403,428,0
9069956,8.997261941,2013,266,403,428,0
9069944,8.997261941,2013,266,403,428,0
9292125,8.997261941,2013,1740,403,428,0
9318931,8.991785823,2013,672,403,428,0
9283203,8.989047764,2013,5552,403,428,0
9319583,8.989047764,2013,672,403,428,0
9292266,8.986309705,2013,4738,403,428,0
9292450,8.980833587,2013,1223,403,428,0
9299317,8.980833587,2013,1500,403,428,0
9304801,8.964405233,2013,5668,403,428,0
9287924,8.961667174,2013,5060,403,428,0
9300130,8.958929115,2013,1858,403,428,0
9306005,8.939762702,2013,909,403,428,0
9292230,8.934286584,2013,4738,403,428,0
9289544,8.934286584,2013,5075,403,428,0
9286011,8.934286584,2013,8468,403,428,0
9299044,8.926072406,2013,2478,403,428,0
9313199,8.923334347,2013,1638,403,428,0
9294020,8.923334347,2013,2478,403,428,0
9315836,8.923334347,2013,2824,403,428,0
9294393,8.923334347,2013,4045,403,428,0
9304746,8.912382111,2013,2490,403,428,0
9301304,8.909644052,2013,962,403,428,0
9315850,8.909644052,2013,2824,403,428,0
9301445,8.895953757,2013,2556,403,428,0
9293167,8.874049285,2013,4931,403,428,0
9290098,8.871311226,2013,4253,403,428,0
9306017,8.852144813,2013,909,403,428,0
9285005,8.846668695,2013,8063,403,428,0
9293234,8.846668695,2013,2588,403,428,0
9290787,8.846668695,2013,5527,403,428,0
9328845,8.838454518,2013,239,403,428,0
9293179,8.838454518,2013,4931,403,428,0
9300300,8.838454518,2013,5800,403,428,0
9361067,8.835716459,2013,716,403,428,0
9299484,8.835716459,2013,2474,403,428,0
9306471,8.8329784,2013,2478,403,428,0
9294408,8.816550046,2013,4045,403,428,0
9289128,8.816550046,2013,8034,403,428,0
9295505,8.813811987,2013,1341,403,428,0
9313204,8.811073928,2013,1638,403,428,0
9290804,8.808335869,2013,4043,403,428,0
9295359,8.797383632,2013,5029,403,428,0
9296470,8.794645573,2013,556,403,428,0
9329576,8.791907514,2013,698,403,428,0
9292462,8.791907514,2013,1223,403,428,0
9283215,8.789169455,2013,5552,403,428,0
9285471,8.789169455,2013,8063,403,428,0
9311878,8.789169455,2013,572,403,428,0
9289934,8.77547916,2013,8450,403,428,0
9279226,8.772741101,2013,1016,403,428,0
9299329,8.761788865,2013,1500,403,428,0
9292137,8.759050806,2013,1740,403,428,0
9306251,8.756312747,2013,1118,403,428,0
9295244,8.756312747,2013,8749,403,428,0
9287807,8.753574688,2013,812,403,428,0
9306483,8.753574688,2013,2478,403,428,0
9300312,8.753574688,2013,5800,403,428,0
9290282,8.734408275,2013,8238,403,428,0
9302243,8.731670216,2013,809,403,428,0
9312195,8.72071798,2013,750,403,428,0
9294159,8.72071798,2013,2824,403,428,0
9290402,8.72071798,2013,5047,403,428,0
9290440,8.72071798,2013,5117,403,428,0
9289960,8.715241862,2013,5060,403,428,0
9246695,8.712503803,2013,3091,403,428,0
9310020,8.712503803,2013,4250,403,428,0
9293246,8.701551567,2013,2588,403,428,0
9290103,8.701551567,2013,4253,403,428,0
9289556,8.701551567,2013,5043,403,428,0
9293753,8.696075449,2013,8073,403,428,0
9290452,8.685123213,2013,5117,403,428,0
9294989,8.676909036,2013,8814,403,428,0
9301316,8.674170977,2013,962,403,428,0
9318773,8.668694859,2013,956,403,428,0
9309150,8.668694859,2013,1740,403,428,0
9304693,8.6659568,2013,2742,403,428,0
9293442,8.66321874,2013,4738,403,428,0
9315044,8.660480681,2013,1229,403,428,0
9313216,8.660480681,2013,1638,403,428,0
9319557,8.655004563,2013,1118,403,428,0
9290799,8.638576209,2013,5527,403,428,0
9316323,8.63583815,2013,2775,403,428,0
9289104,8.633100091,2013,8034,403,428,0
9273674,8.619409796,2013,2831,403,428,0
9290414,8.619409796,2013,5047,403,428,0
9301550,8.616671737,2013,1118,403,428,0
9310032,8.60845756,2013,4250,403,428,0
9315006,8.605719501,2013,1008,403,428,0
9326782,8.605719501,2013,5047,403,428,0
9306263,8.602981442,2013,1118,403,428,0
9302877,8.602981442,2013,9074,403,428,0
9290115,8.600243383,2013,4253,403,428,0
9312432,8.597505324,2013,2702,403,428,0
9305879,8.589291147,2013,2474,403,428,0
9293765,8.589291147,2013,8073,403,428,0
9290816,8.586553088,2013,4043,403,428,0
9338967,8.583815029,2013,1740,403,428,0
9300142,8.583815029,2013,1858,403,428,0
9326794,8.583815029,2013,5047,403,428,0
9305893,8.58107697,2013,1529,403,428,0
9289568,8.58107697,2013,5018,403,428,0
9283227,8.578338911,2013,5560,403,428,0
9300324,8.570124734,2013,5816,403,428,0
9328651,8.561910557,2013,707,403,428,0
9301110,8.559172498,2013,915,403,428,0
9301263,8.559172498,2013,1500,403,428,0
9308390,8.559172498,2013,2741,403,428,0
9289972,8.55369638,2013,5060,403,428,0
9329588,8.545482203,2013,698,403,428,0
9352432,8.545482203,2013,1060,403,428,0
9308663,8.545482203,2013,2378,403,428,0
9289946,8.545482203,2013,8450,403,428,0
9294161,8.529053848,2013,2824,403,428,0
9315874,8.529053848,2013,2824,403,428,0
9326940,8.52357773,2013,868,403,428,0
9318242,8.520839671,2013,1155,403,428,0
9297864,8.509887435,2013,5043,403,428,0
9295361,8.509887435,2013,5606,403,428,0
9307396,8.504411317,2013,3081,403,428,0
9313228,8.504411317,2013,1638,403,428,0
9290464,8.504411317,2013,7471,403,428,0
9315018,8.501673258,2013,1008,403,428,0
8860066,8.501673258,2013,400,403,428,0
9312418,8.485244904,2013,2478,403,428,0
9290531,8.474292668,2013,9178,403,428,0
9305908,8.46881655,2013,1529,403,428,0
9293454,8.466078491,2013,4738,403,428,0
9297527,8.466078491,2013,5043,403,428,0
9306275,8.463340432,2013,1118,403,428,0
